user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
0210804,0,0.00,0.00,5,C++,-,45,24,0,0,0,0,0,0,0,9856,-,-,2632,0.00
0x00000000,-,-,-,5,C++,-,72,-,0,-,-,-15,0,-,-,32960,-,Timeout,-,-
0x42,0,0.11,0.02,30,Java,-,61,0,0,0,0,0,1,192,0,2536,-,-,89716,0.08
15joeybloom,0,0.01,0.00,9,C++,-,62,24,0,0,0,0,0,0,0,8760,-,-,2556,0.00
1saac,-,-,-,3,C++,-,67,-,0,-,-,-15,5,-,-,9752,-,Timeout,-,-
2011aad,0,0.01,0.00,8,C++,-,57,24,0,0,0,0,1,0,0,12216,-,-,2464,0.00
314eter,-,-,-,8,Python,3.5,26,-,0,-,-,-15,1,-,-,-,-,Timeout,-,-
317070,0,0.07,0.00,15,Python,2.7,54,0,0,0,0,0,5,128,0,3232,-,-,21872,0.08
AK93,-,-,-,12,C++,-,63,-,0,-,-,-15,2,-,-,27632,-,Timeout,-,-
AL2K,0,0.00,0.00,5,C++,-,63,24,0,0,0,0,0,0,0,11504,-,-,2460,0.00
ALOHAYS,0,0.01,0.00,3,C++,-,63,24,0,0,0,0,0,0,0,9840,-,-,2640,0.00
ANIS,0,0.21,0.02,4,Java,-,43,0,0,0,0,0,0,64,0,1768,-,-,30480,0.20
ARESdream,0,0.00,0.00,0,C++,-,42,24,0,0,0,0,0,0,0,11184,-,-,2524,0.00
Abscp,0,0.00,0.00,1,C++,-,43,24,0,0,0,0,9,0,0,9840,-,-,2492,0.00
AdGold,0,0.01,0.00,5,Python,2.7,18,8,0,0,0,0,4,0,0,1247,-,-,6644,0.01
Aergyl,0,0.00,0.00,34,C++,-,114,32,0,0,0,0,3,128,0,13712,-,-,2728,0.00
Aida,0,0.00,0.00,4,C++,-,92,0,0,0,0,0,12,40,0,11432,-,-,2448,0.00
Aith,0,0.00,0.00,4,C++,-,52,24,0,0,0,0,2,0,0,11960,-,-,2396,0.00
Aksenov239,0,0.10,0.01,10,Java,-,68,0,0,0,0,0,0,192,0,2222,-,-,28392,0.09
AlSaeed,0,0.00,0.00,6,C++,-,72,24,0,0,0,0,0,0,0,10320,-,-,2332,0.00
Alamin,0,0.00,0.00,9,C++,-,84,24,0,0,0,0,14,0,0,10112,-,-,2668,0.00
AlanC,-,-,-,6,C++,-,41,-,0,-,-,-15,0,-,-,9864,-,Timeout,-,-
AlexAlvarez,0,0.01,0.00,9,C++,-,56,0,0,0,0,0,0,0,0,39568,-,-,2632,0.00
Alexiski,0,0.00,0.00,4,C++,-,49,0,0,0,0,0,0,0,0,9968,-,-,2576,0.00
Alinfty,0,0.01,0.00,2,C++,-,53,24,0,0,0,0,0,0,0,10016,-,-,2608,0.00
AlixMartin,0,0.01,0.00,11,Python,2.7,43,8,0,0,0,0,2,128,0,2216,-,-,6560,0.01
AlohaTack,0,1.63,0.04,5,C++,-,46,24,0,0,0,0,0,210984,0,9840,-,-,2688,1.14
AlphaGo,0,0.00,0.00,8,C++,-,114,24,0,0,0,0,8,0,0,11192,-,-,2604,0.00
AlwaysHungry,0,0.00,0.00,16,C++,-,75,0,0,0,0,0,3,0,0,11368,-,-,2540,0.00
Ambling,0,0.04,0.00,14,Java,-,61,0,0,0,0,1,0,64,0,1723,-,java,21652,0.04
Amitoj,0,0.00,0.00,18,C++,-,72,32,0,0,0,0,0,0,0,13032,-,-,2560,0.00
AndreySergunin,0,0.00,0.00,4,C++,-,53,56,0,0,0,0,0,0,0,24968,-,-,2524,0.00
Anjupiter,0,0.01,0.00,4,C++,-,89,24,0,0,0,0,1,0,0,10032,-,-,2648,0.00
Anton92nd,0,2.02,0.03,5,C++,-,78,24,0,0,0,0,0,194592,0,10144,-,-,2536,1.34
AnuarTB,0,0.01,0.00,5,C++,-,46,24,0,0,0,0,0,0,0,11288,-,-,2448,0.00
Aragna,0,0.00,0.00,5,C++,-,40,56,0,0,0,0,0,0,0,27272,-,-,2492,0.00
ArbokEkans,-,-,-,9,Python,3.5,31,-,0,-,-,-15,0,-,-,1815,-,Timeout,-,-
Arcey,-,-,-,12,C#,System.Numerics,56,-,0,-,-,1,1,-,-,4096,-,: System.IO.DirectoryNotFoundException,-,-
Archazey,0,0.00,0.00,5,C++,-,60,0,0,0,0,134,0,0,0,11560,-,underflow error reading the file,2652,0.00
Ardem,0,0.01,0.00,6,Python,2.7,21,8,0,0,0,0,2,128,0,921,-,-,6504,0.00
Arseny,0,0.01,0.00,7,Python,2.7,31,8,0,0,0,0,2,0,0,1515,-,-,6660,0.01
Arti1990,0,0.01,0.00,8,C++,-,61,24,0,0,0,0,1,0,0,8752,-,-,2716,0.00
Ashurnasirpal,0,0.00,0.00,1,C++,-,41,24,0,0,0,0,0,0,0,11448,-,-,2856,0.00
Astro75,0,0.01,0.00,6,C++,-,52,24,0,0,0,0,0,0,0,10104,-,-,2552,0.00
Aurel,0,0.02,0.00,17,Python,2.7,72,8,0,0,0,0,0,0,0,3563,-,-,6996,0.01
AxiomOfChoice,0,0.00,0.00,8,C++,-,92,24,0,0,0,0,0,0,0,8784,-,-,2724,0.00
Azat,0,0.12,0.00,6,Java,-,89,0,0,0,0,0,2,64,0,2637,-,-,29396,0.10
Babouche,-,-,-,7,C++,-,61,-,0,-,-,-15,2,-,-,11064,-,Timeout,-,-
Barty,-,-,-,0,C++,-,40,-,0,-,-,-15,0,-,-,9800,-,Timeout,-,-
