5744014401732608_0 java Aksenov239 10 0 68
5744014401732608_0 java petuhovskiy 15 6 180
5744014401732608_0 java fanKarpaty 24 7 97
5744014401732608_0 java kyc 6 0 42
5744014401732608_0 java rabot 6 0 56
5744014401732608_0 java cchli 3 6 52
5744014401732608_0 java Elias 7 2 66
5744014401732608_0 java BinaryShaman 7 0 71
5744014401732608_0 java TerrencePark 19 0 117
5708921029263360_0 java Aksenov239 9 0 68
5708921029263360_0 java petuhovskiy 19 6 172
5708921029263360_0 java fanKarpaty 27 7 115
5708921029263360_0 java kyc 4 0 44
5708921029263360_0 java rabot 5 0 51
5708921029263360_0 java cchli 2 6 32
5708921029263360_0 java Elias 7 2 35
5708921029263360_0 java BinaryShaman 5 0 100
5708921029263360_0 java TerrencePark 18 1 105
5744014401732608_1 java Aksenov239 10 0 68
5744014401732608_1 java petuhovskiy 15 6 180
5744014401732608_1 java fanKarpaty 24 7 97
5744014401732608_1 java kyc 6 0 42
5744014401732608_1 java rabot 6 0 56
5744014401732608_1 java cchli 3 6 52
5744014401732608_1 java Elias 7 2 66
5744014401732608_1 java BinaryShaman 7 0 71
5744014401732608_1 java TerrencePark 19 0 117
5753053697277952_0 java Aksenov239 12 0 70
5753053697277952_0 java petuhovskiy 14 6 162
5753053697277952_0 java fanKarpaty 18 7 103
5753053697277952_0 java kyc 7 0 55
5753053697277952_0 java rabot 12 0 69
5753053697277952_0 java cchli 3 6 49
5753053697277952_0 java Elias 5 2 65
5753053697277952_0 java BinaryShaman 4 0 53
5753053697277952_0 java TerrencePark 18 0 120
5708921029263360_1 java Aksenov239 9 0 68
5708921029263360_1 java petuhovskiy 19 6 172
5708921029263360_1 java fanKarpaty 27 7 115
5708921029263360_1 java kyc 4 0 44
5708921029263360_1 java rabot 5 0 51
5708921029263360_1 java cchli 2 6 32
5708921029263360_1 java Elias 7 2 35
5708921029263360_1 java BinaryShaman 5 0 100
5708921029263360_1 java TerrencePark 18 1 105
5753053697277952_1 java Aksenov239 12 0 70
5753053697277952_1 java petuhovskiy 14 6 162
5753053697277952_1 java fanKarpaty 18 7 103
5753053697277952_1 java kyc 7 0 55
5753053697277952_1 java rabot 12 0 69
5753053697277952_1 java cchli 3 6 49
5753053697277952_1 java Elias 5 2 65
5753053697277952_1 java BinaryShaman 4 0 53
5753053697277952_1 java TerrencePark 18 0 120
5744014401732608_0 C++ XSquare 6 0 69
5744014401732608_0 C++ LeoMao 8 9 73
5744014401732608_0 C++ RLM 2 0 33
5744014401732608_0 C++ IRSisyphus 8 0 47
5744014401732608_0 C++ Ericcwang 1 1 56
5744014401732608_0 C++ Arti1990 8 1 61
5744014401732608_0 C++ PhilipsT 4 0 41
5744014401732608_0 C++ a3nm 0 5 44
5744014401732608_0 C++ axp 3 18 61
5744014401732608_0 C++ morojenoe 17 2 107
5744014401732608_0 C++ jiaqiyang 5 0 34
5744014401732608_0 C++ majk 4 0 28
5744014401732608_0 C++ lyc2147483647 1 0 48
5744014401732608_0 C++ yaoshimax 3 0 55
5744014401732608_0 C++ Babouche 7 2 61
5744014401732608_0 C++ zec23456 0 0 73
5744014401732608_0 C++ hehaodele 1 0 55
5744014401732608_0 C++ TakanashiRikka 3 0 37
5744014401732608_0 C++ Leonspirit 13 0 53
