user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
00500005,-,-,-,17,Python,2.7,68,-,0,-,-,1,56,-,-,4485,-,ImportError,-,-
0b00101010,-,-,-,8,Java,-,86,-,0,-,-,-15,0,-,-,2490,-,Timeout,-,-
10561066,-,-,-,13,Python,3.5,136,-,0,-,-,-15,40,-,-,3116,-,Timeout,-,-
112atn323,0,0.04,0.00,5,Java,-,129,0,0,0,0,1,0,72,0,3586,-,java.io.FileNotFoundException:,23508,0.04
116,-,-,-,82,Java,-,580,-,1,-,-,-1,19,-,-,-,package does not exist,-,-,-
1ed,0,0.05,0.01,21,Java,-,184,0,0,0,0,1,8,72,0,3701,-,java.io.FileNotFoundException:,23856,0.03
200,-,-,-,11,Python,2.7,106,-,0,-,-,-15,7,-,-,4154,-,Timeout,-,-
2wsx2wsx2wsx,0,0.00,0.00,13,C++,-,102,0,0,0,0,0,0,0,0,12064,-,-,2636,0.00
317070,-,-,-,17,Python,2.7,167,-,1,-,-,-15,16,-,-,5022,-,Timeout,-,-
357,0,0.01,0.00,6,C++,-,137,0,0,0,0,0,1,1512,0,13848,-,-,2380,0.00
37ae912,-,-,-,16,C++,-,45,-,0,-,-,-15,0,-,-,9816,-,Timeout,-,-
3of7,-,-,-,1,C++,-,192,-,0,-,-,-1,0,-,-,31192,-,-,-,-
40R15T3,0,0.04,0.00,3,Java,-,150,0,0,0,0,1,3,72,0,1413,-,java.io.FileNotFoundException:,23868,0.04
4ameleon,-,-,-,13,C#,-,104,-,0,-,-,-15,0,-,-,4096,-,Timeout,-,-
551100kk,0,0.00,0.00,3,C++,-,118,0,0,0,0,0,1,0,0,15960,-,-,2232,0.00
88844452999,0,0.04,0.00,75,Java,-,476,0,1,0,0,1,6,72,0,5956,Unknown error,java.io.FileNotFoundException:,23632,0.03
9charles,-,-,-,4,C++,-,228,-,0,-,-,-15,2,-,-,13848,-,Timeout,-,-
9mat,-,-,-,18,C++,-,75,-,0,-,-,-15,0,-,-,23960,-,Timeout,-,-
ACMaster,-,-,-,5,C,-,123,-,0,-,-,-15,0,-,-,9664,-,Timeout,-,-
ACMonster,-,-,-,9,C++,-,177,-,0,-,-,-15,1,-,-,15480,-,Timeout,-,-
AEtheReal,-,-,-,10,C++,-,75,-,0,-,-,-15,0,-,-,9736,-,Timeout,-,-
AK93,0,0.00,0.00,12,C++,-,137,0,0,0,0,0,0,0,0,68168,-,-,2512,0.00
AMV,-,-,-,42,Python,2.7,121,-,0,-,-,-15,10,-,-,5908,-,Timeout,-,-
ARechitsky,0,0.06,0.01,10,Java,-,149,0,0,0,0,1,4,72,0,3121,-,java.io.FileNotFoundException:,23948,0.04
AVictor,-,-,-,5,C++,-,102,-,0,-,-,-15,0,-,-,10240,-,Timeout,-,-
Aad,-,-,-,8,Python,2.7,105,-,0,-,-,-15,1,-,-,4076,-,Timeout,-,-
Agentchuck,0,0.00,0.00,19,C++,-,164,0,0,0,0,255,16,0,0,13856,-,Unknown,2600,0.00
AhmadMamdouh,0,1.62,0.04,20,Java,-,272,0,0,0,0,0,14,248,0,5139,-,-,58712,1.57
AhmedFathyAly,0,0.55,0.02,49,Java,-,300,0,0,0,0,0,28,248,0,5145,-,-,65816,0.58
Ajlohr,-,-,-,8,Java,-,139,-,0,-,-,-15,1,-,-,2704,-,Timeout,-,-
Aksenov239,0,0.15,0.02,24,Java,-,141,0,0,0,0,0,0,248,0,3391,-,-,27252,0.13
Alamin,-,-,-,3,C++,-,139,-,4,-,-,-1,28,-,-,-,No such file or directory,-,-,-
AlanC,-,-,-,9,C++,-,88,-,0,-,-,-15,0,-,-,9808,-,Timeout,-,-
Aleksander94,0,0.00,0.00,13,C++,-,166,0,0,0,0,0,6,0,0,11864,-,-,2660,0.00
AleksovskiStefan,0,0.06,0.00,18,Java,-,137,0,0,0,0,0,9,72,0,2916,-,-,25404,0.05
