user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
112atn323,0,0.04,0.00,10,Java,-,86,0,0,0,0,1,0,72,0,2977,-,java.io.FileNotFoundException:,23684,0.04
123qws,-,-,-,6,C++,-,57,-,0,-,-,-1,1,-,-,9912,-,-,-,-
2wsx2wsx2wsx,0,0.00,0.00,4,C++,-,40,0,0,0,0,0,2,0,0,12008,-,-,2504,0.00
551100kk,0,0.00,0.00,0,C++,-,30,0,0,0,0,0,0,0,0,8112,-,-,2280,0.00
7HM,0,0.39,0.02,11,Java,-,34,0,0,0,0,0,3,80,0,1212,-,-,62200,0.36
AEtheReal,0,0.00,0.00,8,C++,-,86,0,0,0,0,0,3,0,0,33096,-,-,2300,0.00
AIME15,0,0.00,0.00,34,C++,-,88,0,1,0,0,127,35,0,0,-,Unknown error,Command not found,1424,0.00
AVictor,0,0.24,0.00,6,C++,-,64,0,0,0,0,0,0,0,0,39696,-,-,2688,0.24
Aad,0,0.04,0.00,7,Python,2.7,22,0,0,0,0,0,0,0,0,1210,-,-,8724,0.04
Abot,0,1.71,0.02,9,Python,2.7,30,8,0,0,0,0,35,8,0,1394,-,-,8620,1.68
Adonais,0,0.01,0.00,1,C++,-,28,0,0,0,0,0,0,0,0,7528,-,-,2344,0.01
Ahbong,0,0.05,0.00,3,Python,3.5,8,0,0,0,0,0,0,0,0,877,-,-,7864,0.03
AhmadMamdouh,0,0.05,0.00,11,Java,-,104,0,1,0,0,1,3,72,0,2182,Unknown error,java.io.FileNotFoundException:,23572,0.04
AidaoChen,0,0.50,0.05,3,C++,-,37,0,0,0,0,0,0,161784,0,9792,-,-,2524,0.45
Amzaz,0,0.06,0.00,2,Python,2.7,14,8,0,0,0,0,0,0,0,700,-,-,6548,0.03
Anardael,-,-,-,3,C++,-,27,-,0,-,-,-1,1,-,-,10168,-,-,-,-
Andremfq,-,-,-,1,C++,-,35,-,0,-,-,-1,1,-,-,7808,-,-,-,-
AndyBloch,0,0.05,0.00,17,C++,-,151,0,0,0,0,0,10,0,0,14768,-,-,2484,0.05
Anta0,-,-,-,2,C++,-,116,-,0,-,-,-1,11,-,-,48312,-,-,-,-
AntiForest,0,0.00,0.00,9,C++,-,43,0,0,0,0,0,2,0,0,8280,-,-,2140,0.00
Anudeep2011,0,0.00,0.00,4,C++,-,54,0,0,0,0,0,7,0,0,15008,-,-,2752,0.00
Arcturus,0,0.00,0.00,11,C++,-,55,0,0,0,0,0,9,0,0,8688,-,-,2236,0.00
Ardem,0,0.04,0.00,6,Python,2.7,25,8,0,0,0,0,12,8,0,1097,-,-,6368,0.03
Arup,0,0.34,0.03,15,Java,-,40,0,0,0,0,0,1,72,0,1330,-,-,61560,0.30
Astein,0,0.05,0.02,13,C++,-,60,0,0,0,0,0,34,0,0,44296,-,-,2368,0.02
Aurel,0,0.04,0.00,3,Python,2.7,17,8,0,0,0,0,0,0,0,680,-,-,6852,0.03
Aussiroth,0,0.08,0.00,3,Python,2.7,28,8,0,0,0,0,5,8,0,961,-,-,8868,0.07
BSBandme,0,0.00,0.00,16,C++,-,137,0,0,0,0,0,9,0,0,10056,-,-,2588,0.00
BellyWhite,0,2.27,0.00,6,C++,-,48,0,0,0,0,0,0,0,0,11288,-,-,10492,2.26
BlueGene,0,0.00,0.00,3,C++,-,58,0,0,0,0,0,0,0,0,41264,-,-,2344,0.00
BogoSort,0,0.04,0.00,13,C++,-,144,0,0,0,0,0,4,0,0,31944,-,-,2648,0.04
Boxer,-,-,-,9,C++,-,37,-,0,-,-,-1,0,-,-,9720,-,-,-,-
BrianKuo,0,0.00,0.00,2,C++,-,41,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1428,0.00
BwaKell,0,0.11,0.00,18,Java,-,75,0,0,0,0,0,0,72,0,1486,-,-,35184,0.10
CHRIST,0,0.02,0.00,20,C#,-,587,0,0,0,0,0,181,8,0,10752,-,-,11392,0.02
CLDP,0,0.03,0.00,4,C++,-,30,0,0,0,0,0,0,0,0,10512,-,-,10440,0.03
Callum,0,3.69,0.18,8,Java,-,76,0,0,0,0,0,0,80,0,2384,-,-,418064,4.23
CathyChen,0,0.00,0.00,6,C++,-,29,0,0,0,0,0,0,0,0,7888,-,-,2128,0.00
Celicath,0,0.00,0.00,15,C++,-,53,0,1,0,0,127,1,0,0,-,Unknown error,Command not found,1384,0.00
ChaouS,0,0.00,0.00,27,C++,-,68,0,0,0,0,0,21,0,0,70008,-,-,2636,0.00
Chendy,0,0.01,0.00,0,C++,-,84,0,0,0,0,0,0,0,0,10800,-,-,10468,0.00
Chumblespuzz,0,0.35,0.00,21,Java,-,113,0,0,0,0,0,1,72,0,2539,-,-,61916,0.35
Claydrian,0,0.05,0.00,6,C#,-,40,0,0,0,0,0,0,8,0,4608,-,-,19620,0.04
Corea,-,-,-,14,C++,-,66,-,1,-,-,-1,0,-,-,-,not declared,-,-,-
CounterLogicKid,0,0.04,0.00,8,Java,-,66,0,0,0,0,1,0,72,0,1978,-,java.io.FileNotFoundException:,23576,0.03
CrazyGenius,0,2.76,0.00,2,Python,2.7,20,8,0,0,0,0,0,0,0,940,-,-,6580,2.72
Cruiser,-,-,-,6,C++,-,58,-,1,-,-,-1,1,-,-,-,not declared,-,-,-
Cthaeghya,-,-,-,20,Java,-,75,-,0,-,-,-15,1,-,-,1985,-,Timeout,-,-
Cyin,0,0.00,0.00,1,C++,-,85,0,0,0,0,0,12,0,0,48816,-,-,2584,0.00
Cypi,0,0.04,0.00,3,Python,2.7,54,8,0,0,0,0,0,0,0,2194,-,-,6660,0.04
DAle,0,0.00,0.00,10,C++,-,81,0,1,0,0,127,18,0,0,-,Unknown error,Command not found,1384,0.00
